date,price,p_code,id
2022-06-23,44500,AW_A00115,146055
2022-06-23,41000,AW_A00116,146056
2022-06-23,97800,AW_A00153,146057
2022-06-23,240000,AW_A00198,146058
2022-06-23,122000,AW_A00200,146059
2022-06-23,360000,AW_A00091,146060
2022-06-23,266000,AW_A00092,146061
2022-06-23,736000,AW_A00033,146062
2022-06-23,216000,AW_A00034,146063
2022-06-23,4500,AW_A00056,146064
2022-06-23,32300,AW_A00021,146065
2022-06-23,26300,AW_A00022,146066
2022-06-23,42300,AW_A00008,146067
2022-06-23,38300,AW_A00009,146068
2022-06-22,44200,AW_A00115,146069
2022-06-22,40800,AW_A00116,146070
2022-06-22,97800,AW_A00153,146071
2022-06-22,240000,AW_A00198,146072
2022-06-22,122000,AW_A00200,146073
2022-06-22,360000,AW_A00091,146074
2022-06-22,266000,AW_A00092,146075
2022-06-22,736000,AW_A00033,146076
2022-06-22,216000,AW_A00034,146077
2022-06-22,4500,AW_A00056,146078
2022-06-22,32300,AW_A00021,146079
2022-06-22,26300,AW_A00022,146080
2022-06-22,42300,AW_A00008,146081
2022-06-22,38300,AW_A00009,146082
2022-06-21,44200,AW_A00115,146083
2022-06-21,40800,AW_A00116,146084
2022-06-21,97800,AW_A00153,146085
2022-06-21,240000,AW_A00198,146086
2022-06-21,122000,AW_A00200,146087
2022-06-21,360000,AW_A00091,146088
2022-06-21,266000,AW_A00092,146089
2022-06-21,736000,AW_A00033,146090
2022-06-21,216000,AW_A00034,146091
2022-06-21,4500,AW_A00056,146092
2022-06-21,32300,AW_A00021,146093
2022-06-21,26300,AW_A00022,146094
2022-06-21,42300,AW_A00008,146095
2022-06-21,38300,AW_A00009,146096
2022-06-20,44200,AW_A00115,146097
2022-06-20,40800,AW_A00116,146098
2022-06-20,97800,AW_A00153,146099
2022-06-20,240000,AW_A00198,146100
2022-06-20,122000,AW_A00200,146101
2022-06-20,360000,AW_A00091,146102
2022-06-20,266000,AW_A00092,146103
2022-06-20,736000,AW_A00033,146104
2022-06-20,216000,AW_A00034,146105
2022-06-20,4500,AW_A00056,146106
2022-06-20,32300,AW_A00021,146107
2022-06-20,26300,AW_A00022,146108
2022-06-20,42300,AW_A00008,146109
2022-06-20,38300,AW_A00009,146110
2022-06-17,44200,AW_A00115,146111
2022-06-17,40800,AW_A00116,146112
2022-06-17,97800,AW_A00153,146113
2022-06-17,240000,AW_A00198,146114
2022-06-17,122000,AW_A00200,146115
2022-06-17,360000,AW_A00091,146116
2022-06-17,266000,AW_A00092,146117
2022-06-17,736000,AW_A00033,146118
2022-06-17,216000,AW_A00034,146119
2022-06-17,4500,AW_A00056,146120
2022-06-17,32300,AW_A00021,146121
2022-06-17,26300,AW_A00022,146122
2022-06-17,42300,AW_A00008,146123
2022-06-17,38300,AW_A00009,146124
2022-06-16,44200,AW_A00115,146125
2022-06-16,40800,AW_A00116,146126
2022-06-16,97800,AW_A00153,146127
2022-06-16,240000,AW_A00198,146128
2022-06-16,122000,AW_A00200,146129
2022-06-16,360000,AW_A00091,146130
2022-06-16,266000,AW_A00092,146131
2022-06-16,736000,AW_A00033,146132
2022-06-16,216000,AW_A00034,146133
2022-06-16,4500,AW_A00056,146134
2022-06-16,31600,AW_A00021,146135
2022-06-16,25600,AW_A00022,146136
2022-06-16,41600,AW_A00008,146137
2022-06-16,37600,AW_A00009,146138
2022-06-15,44200,AW_A00115,146139
2022-06-15,40800,AW_A00116,146140
2022-06-15,97800,AW_A00153,146141
2022-06-15,240000,AW_A00198,146142
2022-06-15,122000,AW_A00200,146143
2022-06-15,360000,AW_A00091,146144
2022-06-15,266000,AW_A00092,146145
2022-06-15,736000,AW_A00033,146146
2022-06-15,216000,AW_A00034,146147
2022-06-15,4500,AW_A00056,146148
2022-06-15,30600,AW_A00021,146149
2022-06-15,24600,AW_A00022,146150
2022-06-15,40300,AW_A00008,146151
2022-06-15,36300,AW_A00009,146152
2022-06-14,44200,AW_A00115,146153
2022-06-14,40800,AW_A00116,146154
2022-06-14,97800,AW_A00153,146155
2022-06-14,240000,AW_A00198,146156
2022-06-14,122000,AW_A00200,146157
2022-06-14,360000,AW_A00091,146158
2022-06-14,266000,AW_A00092,146159
2022-06-14,736000,AW_A00033,146160
2022-06-14,216000,AW_A00034,146161
2022-06-14,4500,AW_A00056,146162
2022-06-14,30600,AW_A00021,146163
2022-06-14,24600,AW_A00022,146164
2022-06-14,40300,AW_A00008,146165
2022-06-14,36300,AW_A00009,146166
2022-06-13,44200,AW_A00115,146167
2022-06-13,41200,AW_A00116,146168
2022-06-13,97800,AW_A00153,146169
2022-06-13,240000,AW_A00198,146170
2022-06-13,122000,AW_A00200,146171
2022-06-13,360000,AW_A00091,146172
2022-06-13,266000,AW_A00092,146173
2022-06-13,736000,AW_A00033,146174
2022-06-13,216000,AW_A00034,146175
2022-06-13,4500,AW_A00056,146176
2022-06-13,30600,AW_A00021,146177
2022-06-13,24600,AW_A00022,146178
2022-06-13,40300,AW_A00008,146179
2022-06-13,36300,AW_A00009,146180
2022-06-10,44200,AW_A00115,146181
2022-06-10,41200,AW_A00116,146182
2022-06-10,97800,AW_A00153,146183
2022-06-10,240000,AW_A00198,146184
2022-06-10,123000,AW_A00200,146185
2022-06-10,360000,AW_A00091,146186
2022-06-10,266000,AW_A00092,146187
2022-06-10,736000,AW_A00033,146188
2022-06-10,216000,AW_A00034,146189
2022-06-10,4500,AW_A00056,146190
2022-06-10,32000,AW_A00021,146191
2022-06-10,26000,AW_A00022,146192
2022-06-10,41300,AW_A00008,146193
2022-06-10,37300,AW_A00009,146194
2022-06-09,44200,AW_A00115,146195
2022-06-09,41200,AW_A00116,146196
2022-06-09,97800,AW_A00153,146197
2022-06-09,240000,AW_A00198,146198
2022-06-09,123000,AW_A00200,146199
2022-06-09,360000,AW_A00091,146200
2022-06-09,266000,AW_A00092,146201
2022-06-09,736000,AW_A00033,146202
2022-06-09,216000,AW_A00034,146203
2022-06-09,4500,AW_A00056,146204
2022-06-09,32000,AW_A00021,146205
2022-06-09,26000,AW_A00022,146206
2022-06-09,42000,AW_A00008,146207
2022-06-09,38000,AW_A00009,146208
2022-06-08,44200,AW_A00115,146209
2022-06-08,42000,AW_A00116,146210
2022-06-08,97800,AW_A00153,146211
2022-06-08,240000,AW_A00198,146212
2022-06-08,123000,AW_A00200,146213
2022-06-08,360000,AW_A00091,146214
2022-06-08,266000,AW_A00092,146215
2022-06-08,736000,AW_A00033,146216
2022-06-08,216000,AW_A00034,146217
2022-06-08,4500,AW_A00056,146218
2022-06-08,32000,AW_A00021,146219
2022-06-08,26000,AW_A00022,146220
2022-06-08,42000,AW_A00008,146221
2022-06-08,38000,AW_A00009,146222
2022-06-07,44200,AW_A00115,146223
2022-06-07,42000,AW_A00116,146224
2022-06-07,97800,AW_A00153,146225
2022-06-07,240000,AW_A00198,146226
2022-06-07,123000,AW_A00200,146227
2022-06-07,360000,AW_A00091,146228
2022-06-07,266000,AW_A00092,146229
2022-06-07,736000,AW_A00033,146230
2022-06-07,216000,AW_A00034,146231
2022-06-07,4500,AW_A00056,146232
2022-06-07,32000,AW_A00021,146233
2022-06-07,26000,AW_A00022,146234
2022-06-07,42000,AW_A00008,146235
2022-06-07,38000,AW_A00009,146236
2022-06-03,44200,AW_A00115,146237
2022-06-03,42000,AW_A00116,146238
2022-06-03,97800,AW_A00153,146239
2022-06-03,240000,AW_A00198,146240
2022-06-03,123000,AW_A00200,146241
2022-06-03,360000,AW_A00091,146242
2022-06-03,266000,AW_A00092,146243
2022-06-03,736000,AW_A00033,146244
2022-06-03,216000,AW_A00034,146245
2022-06-03,4500,AW_A00056,146246
2022-06-03,30000,AW_A00021,146247
2022-06-03,24000,AW_A00022,146248
2022-06-03,38000,AW_A00008,146249
2022-06-03,34000,AW_A00009,146250
2022-06-02,44700,AW_A00115,146251
2022-06-02,42000,AW_A00116,146252
2022-06-02,97800,AW_A00153,146253
2022-06-02,240000,AW_A00198,146254
2022-06-02,123000,AW_A00200,146255
2022-06-02,360000,AW_A00091,146256
2022-06-02,266000,AW_A00092,146257
2022-06-02,736000,AW_A00033,146258
2022-06-02,216000,AW_A00034,146259
2022-06-02,4500,AW_A00056,146260
2022-06-02,30000,AW_A00021,146261
2022-06-02,24000,AW_A00022,146262
2022-06-02,38000,AW_A00008,146263
2022-06-02,34000,AW_A00009,146264
2022-05-31,44700,AW_A00115,146265
2022-05-31,42000,AW_A00116,146266
2022-05-31,97800,AW_A00153,146267
2022-05-31,240000,AW_A00198,146268
2022-05-31,123000,AW_A00200,146269
2022-05-31,360000,AW_A00091,146270
2022-05-31,266000,AW_A00092,146271
2022-05-31,736000,AW_A00033,146272
2022-05-31,216000,AW_A00034,146273
2022-05-31,30000,AW_A00021,146274
2022-05-31,24000,AW_A00022,146275
2022-05-31,40000,AW_A00008,146276
2022-05-31,36000,AW_A00009,146277
2022-05-30,44700,AW_A00115,146278
2022-05-30,42000,AW_A00116,146279
2022-05-30,97800,AW_A00153,146280
2022-05-30,240000,AW_A00198,146281
2022-05-30,123000,AW_A00200,146282
2022-05-30,360000,AW_A00091,146283
2022-05-30,266000,AW_A00092,146284
2022-05-30,736000,AW_A00033,146285
2022-05-30,216000,AW_A00034,146286
2022-05-30,30000,AW_A00021,146287
2022-05-30,24000,AW_A00022,146288
2022-05-30,40000,AW_A00008,146289
2022-05-30,36000,AW_A00009,146290
2022-05-27,44700,AW_A00115,146291
2022-05-27,42000,AW_A00116,146292
2022-05-27,96800,AW_A00153,146293
2022-05-27,240000,AW_A00198,146294
2022-05-27,123000,AW_A00200,146295
2022-05-27,360000,AW_A00091,146296
2022-05-27,266000,AW_A00092,146297
2022-05-27,736000,AW_A00033,146298
2022-05-27,216000,AW_A00034,146299
2022-05-27,32000,AW_A00021,146300
2022-05-27,26000,AW_A00022,146301
2022-05-27,40600,AW_A00008,146302
2022-05-27,36600,AW_A00009,146303
2022-05-26,44700,AW_A00115,146304
2022-05-26,42000,AW_A00116,146305
2022-05-26,96800,AW_A00153,146306
2022-05-26,240000,AW_A00198,146307
2022-05-26,123000,AW_A00200,146308
2022-05-26,360000,AW_A00091,146309
2022-05-26,266000,AW_A00092,146310
2022-05-26,736000,AW_A00033,146311
2022-05-26,216000,AW_A00034,146312
2022-05-26,32000,AW_A00021,146313
2022-05-26,26000,AW_A00022,146314
2022-05-26,42000,AW_A00008,146315
2022-05-26,38000,AW_A00009,146316
2022-05-25,44700,AW_A00115,146317
2022-05-25,42000,AW_A00116,146318
2022-05-25,93300,AW_A00153,146319
2022-05-25,240000,AW_A00198,146320
2022-05-25,123000,AW_A00200,146321
2022-05-25,360000,AW_A00091,146322
2022-05-25,266000,AW_A00092,146323
2022-05-25,736000,AW_A00033,146324
2022-05-25,216000,AW_A00034,146325
2022-05-25,32000,AW_A00021,146326
2022-05-25,26000,AW_A00022,146327
2022-05-25,48000,AW_A00008,146328
2022-05-25,44000,AW_A00009,146329
2022-05-24,44700,AW_A00115,146330
2022-05-24,42000,AW_A00116,146331
2022-05-24,93300,AW_A00153,146332
2022-05-24,240000,AW_A00198,146333
2022-05-24,123000,AW_A00200,146334
2022-05-24,360000,AW_A00091,146335
2022-05-24,266000,AW_A00092,146336
2022-05-24,736000,AW_A00033,146337
2022-05-24,216000,AW_A00034,146338
2022-05-24,32000,AW_A00021,146339
2022-05-24,26000,AW_A00022,146340
2022-05-24,50000,AW_A00008,146341
2022-05-24,46000,AW_A00009,146342
2022-05-23,44700,AW_A00115,146343
2022-05-23,42000,AW_A00116,146344
2022-05-23,93300,AW_A00153,146345
2022-05-23,240000,AW_A00198,146346
2022-05-23,123000,AW_A00200,146347
2022-05-23,360000,AW_A00091,146348
2022-05-23,266000,AW_A00092,146349
2022-05-23,736000,AW_A00033,146350
2022-05-23,214000,AW_A00034,146351
2022-05-23,32000,AW_A00021,146352
2022-05-23,26000,AW_A00022,146353
2022-05-23,50000,AW_A00008,146354
2022-05-23,46000,AW_A00009,146355
2022-05-20,44700,AW_A00115,146356
2022-05-20,42000,AW_A00116,146357
2022-05-20,93300,AW_A00153,146358
2022-05-20,240000,AW_A00198,146359
2022-05-20,123000,AW_A00200,146360
2022-05-20,360000,AW_A00091,146361
2022-05-20,266000,AW_A00092,146362
2022-05-20,736000,AW_A00033,146363
2022-05-20,214000,AW_A00034,146364
2022-05-20,32000,AW_A00021,146365
2022-05-20,26000,AW_A00022,146366
2022-05-20,57000,AW_A00008,146367
2022-05-20,53000,AW_A00009,146368
2022-05-19,44700,AW_A00115,146369
2022-05-19,42000,AW_A00116,146370
2022-05-19,93300,AW_A00153,146371
2022-05-19,240000,AW_A00198,146372
2022-05-19,123000,AW_A00200,146373
2022-05-19,360000,AW_A00091,146374
2022-05-19,266000,AW_A00092,146375
2022-05-19,736000,AW_A00033,146376
2022-05-19,214000,AW_A00034,146377
2022-05-19,32000,AW_A00021,146378
2022-05-19,26000,AW_A00022,146379
2022-05-19,57000,AW_A00008,146380
2022-05-19,53000,AW_A00009,146381
2022-05-18,44700,AW_A00115,146382
2022-05-18,42000,AW_A00116,146383
2022-05-18,93300,AW_A00153,146384
2022-05-18,240000,AW_A00198,146385
2022-05-18,123000,AW_A00200,146386
2022-05-18,360000,AW_A00091,146387
2022-05-18,266000,AW_A00092,146388
2022-05-18,736000,AW_A00033,146389
2022-05-18,214000,AW_A00034,146390
2022-05-18,32000,AW_A00021,146391
2022-05-18,26000,AW_A00022,146392
2022-05-18,57000,AW_A00008,146393
2022-05-18,53000,AW_A00009,146394
2022-05-17,44700,AW_A00115,146395
2022-05-17,42000,AW_A00116,146396
2022-05-17,93300,AW_A00153,146397
2022-05-17,240000,AW_A00198,146398
2022-05-17,123000,AW_A00200,146399
2022-05-17,360000,AW_A00091,146400
2022-05-17,266000,AW_A00092,146401
2022-05-17,736000,AW_A00033,146402
2022-05-17,214000,AW_A00034,146403
2022-05-17,32000,AW_A00021,146404
2022-05-17,26000,AW_A00022,146405
2022-05-17,57000,AW_A00008,146406
2022-05-17,53000,AW_A00009,146407
2022-05-16,44700,AW_A00115,146408
2022-05-16,42000,AW_A00116,146409
2022-05-16,93300,AW_A00153,146410
2022-05-16,240000,AW_A00198,146411
2022-05-16,123000,AW_A00200,146412
2022-05-16,360000,AW_A00091,146413
2022-05-16,266000,AW_A00092,146414
2022-05-16,736000,AW_A00033,146415
2022-05-16,222000,AW_A00034,146416
2022-05-16,32000,AW_A00021,146417
2022-05-16,26000,AW_A00022,146418
2022-05-16,57000,AW_A00008,146419
2022-05-16,53000,AW_A00009,146420
2022-05-13,44700,AW_A00115,146421
2022-05-13,42000,AW_A00116,146422
2022-05-13,93300,AW_A00153,146423
2022-05-13,240000,AW_A00198,146424
2022-05-13,123000,AW_A00200,146425
2022-05-13,360000,AW_A00091,146426
2022-05-13,266000,AW_A00092,146427
2022-05-13,736000,AW_A00033,146428
2022-05-13,222000,AW_A00034,146429
2022-05-13,32000,AW_A00021,146430
2022-05-13,26000,AW_A00022,146431
2022-05-13,58000,AW_A00008,146432
2022-05-13,54000,AW_A00009,146433
2022-05-12,44700,AW_A00115,146434
2022-05-12,42000,AW_A00116,146435
2022-05-12,93300,AW_A00153,146436
2022-05-12,240000,AW_A00198,146437
2022-05-12,123000,AW_A00200,146438
2022-05-12,360000,AW_A00091,146439
2022-05-12,266000,AW_A00092,146440
2022-05-12,736000,AW_A00033,146441
2022-05-12,222000,AW_A00034,146442
2022-05-12,32000,AW_A00021,146443
2022-05-12,26000,AW_A00022,146444
2022-05-12,60000,AW_A00008,146445
2022-05-12,56000,AW_A00009,146446
2022-05-11,44700,AW_A00115,146447
2022-05-11,42000,AW_A00116,146448
2022-05-11,93300,AW_A00153,146449
2022-05-11,236000,AW_A00198,146450
2022-05-11,123000,AW_A00200,146451
2022-05-11,360000,AW_A00091,146452
2022-05-11,266000,AW_A00092,146453
2022-05-11,736000,AW_A00033,146454
2022-05-11,222000,AW_A00034,146455
2022-05-11,32000,AW_A00021,146456
2022-05-11,26000,AW_A00022,146457
2022-05-11,68000,AW_A00008,146458
2022-05-11,64000,AW_A00009,146459
2022-05-10,44700,AW_A00115,146460
2022-05-10,42000,AW_A00116,146461
2022-05-10,93300,AW_A00153,146462
2022-05-10,236000,AW_A00198,146463
2022-05-10,123000,AW_A00200,146464
2022-05-10,360000,AW_A00091,146465
2022-05-10,266000,AW_A00092,146466
2022-05-10,736000,AW_A00033,146467
2022-05-10,222000,AW_A00034,146468
2022-05-10,32000,AW_A00021,146469
2022-05-10,26000,AW_A00022,146470
2022-05-10,75000,AW_A00008,146471
2022-05-10,71000,AW_A00009,146472
2022-05-09,44700,AW_A00115,146473
2022-05-09,42000,AW_A00116,146474
2022-05-09,93300,AW_A00153,146475
2022-05-09,236000,AW_A00198,146476
2022-05-09,123000,AW_A00200,146477
2022-05-09,360000,AW_A00091,146478
2022-05-09,261000,AW_A00092,146479
2022-05-09,736000,AW_A00033,146480
2022-05-09,218000,AW_A00034,146481
2022-05-09,32000,AW_A00021,146482
2022-05-09,26000,AW_A00022,146483
2022-05-09,75000,AW_A00008,146484
2022-05-09,71000,AW_A00009,146485
2022-05-06,44600,AW_A00115,146486
2022-05-06,42000,AW_A00116,146487
2022-05-06,93300,AW_A00153,146488
2022-05-06,236000,AW_A00198,146489
2022-05-06,121000,AW_A00200,146490
2022-05-06,360000,AW_A00091,146491
2022-05-06,261000,AW_A00092,146492
2022-05-06,736000,AW_A00033,146493
2022-05-06,218000,AW_A00034,146494
2022-05-06,32000,AW_A00021,146495
2022-05-06,26000,AW_A00022,146496
2022-05-06,78000,AW_A00008,146497
2022-05-06,74000,AW_A00009,146498
2022-05-04,44600,AW_A00115,146499
2022-05-04,42000,AW_A00116,146500
2022-05-04,93300,AW_A00153,146501
2022-05-04,236000,AW_A00198,146502
2022-05-04,121000,AW_A00200,146503
2022-05-04,360000,AW_A00091,146504
2022-05-04,261000,AW_A00092,146505
2022-05-04,736000,AW_A00033,146506
2022-05-04,218000,AW_A00034,146507
2022-05-04,32000,AW_A00021,146508
2022-05-04,26000,AW_A00022,146509
2022-05-04,77000,AW_A00008,146510
2022-05-04,74000,AW_A00009,146511
2022-05-03,44600,AW_A00115,146512
2022-05-03,42000,AW_A00116,146513
2022-05-03,93300,AW_A00153,146514
2022-05-03,236000,AW_A00198,146515
2022-05-03,121000,AW_A00200,146516
2022-05-03,360000,AW_A00091,146517
2022-05-03,261000,AW_A00092,146518
2022-05-03,736000,AW_A00033,146519
2022-05-03,217000,AW_A00034,146520
2022-05-03,32000,AW_A00021,146521
2022-05-03,26000,AW_A00022,146522
2022-05-03,74000,AW_A00008,146523
2022-05-03,71000,AW_A00009,146524
2022-05-02,44600,AW_A00115,146525
2022-05-02,42000,AW_A00116,146526
2022-05-02,95000,AW_A00153,146527
2022-05-02,236000,AW_A00198,146528
2022-05-02,121000,AW_A00200,146529
2022-05-02,360000,AW_A00091,146530
2022-05-02,261000,AW_A00092,146531
2022-05-02,736000,AW_A00033,146532
2022-05-02,217000,AW_A00034,146533
2022-05-02,32000,AW_A00021,146534
2022-05-02,26000,AW_A00022,146535
2022-05-02,74000,AW_A00008,146536
2022-05-02,71000,AW_A00009,146537
2022-04-29,45500,AW_A00115,146538
2022-04-29,44000,AW_A00116,146539
2022-04-29,95000,AW_A00153,146540
2022-04-29,236000,AW_A00198,146541
2022-04-29,121000,AW_A00200,146542
2022-04-29,360000,AW_A00091,146543
2022-04-29,261000,AW_A00092,146544
2022-04-29,736000,AW_A00033,146545
2022-04-29,217000,AW_A00034,146546
2022-04-29,32000,AW_A00021,146547
2022-04-29,26000,AW_A00022,146548
2022-04-29,74000,AW_A00008,146549
2022-04-29,71000,AW_A00009,146550
2022-04-28,45500,AW_A00115,146551
2022-04-28,44000,AW_A00116,146552
2022-04-28,95000,AW_A00153,146553
2022-04-28,236000,AW_A00198,146554
2022-04-28,121000,AW_A00200,146555
2022-04-28,360000,AW_A00091,146556
2022-04-28,261000,AW_A00092,146557
2022-04-28,736000,AW_A00033,146558
2022-04-28,217000,AW_A00034,146559
2022-04-28,32000,AW_A00021,146560
2022-04-28,26000,AW_A00022,146561
2022-04-28,78000,AW_A00008,146562
2022-04-28,75000,AW_A00009,146563
2022-04-27,45700,AW_A00115,146564
2022-04-27,44200,AW_A00116,146565
2022-04-27,95000,AW_A00153,146566
2022-04-27,236000,AW_A00198,146567
2022-04-27,121000,AW_A00200,146568
2022-04-27,360000,AW_A00091,146569
2022-04-27,261000,AW_A00092,146570
2022-04-27,736000,AW_A00033,146571
2022-04-27,217000,AW_A00034,146572
2022-04-27,32000,AW_A00021,146573
2022-04-27,26000,AW_A00022,146574
2022-04-27,77300,AW_A00008,146575
2022-04-27,74300,AW_A00009,146576
2022-04-26,45700,AW_A00115,146577
2022-04-26,44200,AW_A00116,146578
2022-04-26,95000,AW_A00153,146579
2022-04-26,236000,AW_A00198,146580
2022-04-26,121000,AW_A00200,146581
2022-04-26,360000,AW_A00091,146582
2022-04-26,261000,AW_A00092,146583
2022-04-26,736000,AW_A00033,146584
2022-04-26,217000,AW_A00034,146585
2022-04-26,32000,AW_A00021,146586
2022-04-26,26000,AW_A00022,146587
2022-04-26,77300,AW_A00008,146588
2022-04-26,74300,AW_A00009,146589
2022-04-25,45700,AW_A00115,146590
2022-04-25,44600,AW_A00116,146591
2022-04-25,95000,AW_A00153,146592
2022-04-25,233000,AW_A00198,146593
2022-04-25,120000,AW_A00200,146594
2022-04-25,360000,AW_A00091,146595
2022-04-25,261000,AW_A00092,146596
2022-04-25,736000,AW_A00033,146597
2022-04-25,217000,AW_A00034,146598
2022-04-25,30000,AW_A00021,146599
2022-04-25,24000,AW_A00022,146600
2022-04-25,79300,AW_A00008,146601
2022-04-25,76300,AW_A00009,146602
2022-04-22,46700,AW_A00115,146603
2022-04-22,45400,AW_A00116,146604
2022-04-22,95800,AW_A00153,146605
2022-04-22,233000,AW_A00198,146606
2022-04-22,120000,AW_A00200,146607
2022-04-22,360000,AW_A00091,146608
2022-04-22,261000,AW_A00092,146609
2022-04-22,736000,AW_A00033,146610
2022-04-22,217000,AW_A00034,146611
2022-04-22,30000,AW_A00021,146612
2022-04-22,24000,AW_A00022,146613
2022-04-22,77300,AW_A00008,146614
2022-04-22,74300,AW_A00009,146615
2022-04-21,47200,AW_A00115,146616
2022-04-21,45800,AW_A00116,146617
2022-04-21,95800,AW_A00153,146618
2022-04-21,233000,AW_A00198,146619
2022-04-21,120000,AW_A00200,146620
2022-04-21,360000,AW_A00091,146621
2022-04-21,261000,AW_A00092,146622
2022-04-21,736000,AW_A00033,146623
2022-04-21,217000,AW_A00034,146624
2022-04-21,30000,AW_A00021,146625
2022-04-21,24000,AW_A00022,146626
2022-04-21,77300,AW_A00008,146627
2022-04-21,74300,AW_A00009,146628
2022-04-20,47200,AW_A00115,146629
2022-04-20,45800,AW_A00116,146630
2022-04-20,105000,AW_A00152,146631
2022-04-20,100000,AW_A00153,146632
2022-04-20,233000,AW_A00198,146633
2022-04-20,123000,AW_A00200,146634
2022-04-20,360000,AW_A00091,146635
2022-04-20,261000,AW_A00092,146636
2022-04-20,736000,AW_A00033,146637
2022-04-20,217000,AW_A00034,146638
2022-04-20,30000,AW_A00021,146639
2022-04-20,24000,AW_A00022,146640
2022-04-20,74000,AW_A00008,146641
2022-04-20,71000,AW_A00009,146642
2022-04-19,47200,AW_A00115,146643
2022-04-19,45800,AW_A00116,146644
2022-04-19,105000,AW_A00152,146645
2022-04-19,100000,AW_A00153,146646
2022-04-19,233000,AW_A00198,146647
2022-04-19,123000,AW_A00200,146648
2022-04-19,360000,AW_A00091,146649
2022-04-19,261000,AW_A00092,146650
2022-04-19,736000,AW_A00033,146651
2022-04-19,217000,AW_A00034,146652
2022-04-19,30000,AW_A00021,146653
2022-04-19,24000,AW_A00022,146654
2022-04-19,71000,AW_A00008,146655
2022-04-19,68000,AW_A00009,146656
2022-04-18,47200,AW_A00115,146657
2022-04-18,45800,AW_A00116,146658
2022-04-18,105000,AW_A00152,146659
2022-04-18,100000,AW_A00153,146660
2022-04-18,230000,AW_A00198,146661
2022-04-18,123000,AW_A00200,146662
2022-04-18,360000,AW_A00091,146663
2022-04-18,261000,AW_A00092,146664
2022-04-18,736000,AW_A00033,146665
2022-04-18,217000,AW_A00034,146666
2022-04-18,32000,AW_A00021,146667
2022-04-18,26000,AW_A00022,146668
2022-04-18,65000,AW_A00008,146669
2022-04-18,62000,AW_A00009,146670
2022-04-15,47200,AW_A00115,146671
2022-04-15,45800,AW_A00116,146672
2022-04-15,105000,AW_A00152,146673
2022-04-15,100000,AW_A00153,146674
2022-04-15,230000,AW_A00198,146675
2022-04-15,123000,AW_A00200,146676
2022-04-15,360000,AW_A00091,146677
2022-04-15,261000,AW_A00092,146678
2022-04-15,736000,AW_A00033,146679
2022-04-15,32000,AW_A00021,146680
2022-04-15,26000,AW_A00022,146681
2022-04-15,65000,AW_A00008,146682
2022-04-15,62000,AW_A00009,146683
2022-04-14,47700,AW_A00115,146684
2022-04-14,46200,AW_A00116,146685
2022-04-14,105000,AW_A00152,146686
2022-04-14,100000,AW_A00153,146687
2022-04-14,230000,AW_A00198,146688
2022-04-14,123000,AW_A00200,146689
2022-04-14,360000,AW_A00091,146690
2022-04-14,261000,AW_A00092,146691
2022-04-14,736000,AW_A00033,146692
2022-04-14,32000,AW_A00021,146693
2022-04-14,26000,AW_A00022,146694
2022-04-14,65000,AW_A00008,146695
2022-04-14,62000,AW_A00009,146696
2022-04-13,47700,AW_A00115,146697
2022-04-13,46200,AW_A00116,146698
2022-04-13,105000,AW_A00152,146699
2022-04-13,100000,AW_A00153,146700
2022-04-13,230000,AW_A00198,146701
2022-04-13,123000,AW_A00200,146702
2022-04-13,360000,AW_A00091,146703
2022-04-13,261000,AW_A00092,146704
2022-04-13,736000,AW_A00033,146705
2022-04-13,32000,AW_A00021,146706
2022-04-13,26000,AW_A00022,146707
2022-04-13,68000,AW_A00008,146708
2022-04-13,65000,AW_A00009,146709
2022-04-12,47700,AW_A00115,146710
2022-04-12,46200,AW_A00116,146711
2022-04-12,105000,AW_A00152,146712
2022-04-12,100000,AW_A00153,146713
2022-04-12,230000,AW_A00198,146714
2022-04-12,123000,AW_A00200,146715
2022-04-12,360000,AW_A00091,146716
2022-04-12,261000,AW_A00092,146717
2022-04-12,736000,AW_A00033,146718
2022-04-12,32000,AW_A00021,146719
2022-04-12,26000,AW_A00022,146720
2022-04-12,53000,AW_A00008,146721
2022-04-12,51000,AW_A00009,146722
2022-04-11,49000,AW_A00115,146723
2022-04-11,46600,AW_A00116,146724
2022-04-11,105000,AW_A00152,146725
2022-04-11,100000,AW_A00153,146726
2022-04-11,230000,AW_A00198,146727
2022-04-11,123000,AW_A00200,146728
2022-04-11,360000,AW_A00091,146729
2022-04-11,261000,AW_A00092,146730
2022-04-11,713000,AW_A00033,146731
2022-04-11,32000,AW_A00021,146732
2022-04-11,26000,AW_A00022,146733
2022-04-11,53000,AW_A00008,146734
2022-04-11,51000,AW_A00009,146735
2022-04-08,49000,AW_A00115,146736
2022-04-08,46600,AW_A00116,146737
2022-04-08,105000,AW_A00152,146738
2022-04-08,100000,AW_A00153,146739
2022-04-08,230000,AW_A00198,146740
2022-04-08,123000,AW_A00200,146741
2022-04-08,360000,AW_A00091,146742
2022-04-08,261000,AW_A00092,146743
2022-04-08,713000,AW_A00033,146744
2022-04-08,32000,AW_A00021,146745
2022-04-08,26000,AW_A00022,146746
2022-04-08,53000,AW_A00008,146747
2022-04-08,51000,AW_A00009,146748
2022-04-07,49500,AW_A00115,146749
2022-04-07,47000,AW_A00116,146750
2022-04-07,105000,AW_A00152,146751
2022-04-07,100000,AW_A00153,146752
2022-04-07,230000,AW_A00198,146753
